Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
8983133,GHED_EXTCHE_SHA2011,COUNTRY,BFA,AFR,Africa,YEAR,2013,,,,,,,,,29.51,29.51108,,,,2024-12-10T14:55:59Z,2013,2013-01-01,2013-12-31
8986102,GHED_EXTCHE_SHA2011,COUNTRY,LVA,EUR,Europe,YEAR,2004,,,,,,,,,0.45,0.45042,,,,2024-12-10T14:55:59Z,2004,2004-01-01,2004-12-31
8989388,GHED_EXTCHE_SHA2011,COUNTRY,KAZ,EUR,Europe,YEAR,2019,,,,,,,,,,,,,,2024-12-10T14:55:59Z,2019,2019-01-01,2019-12-31
8989635,GHED_EXTCHE_SHA2011,COUNTRY,CPV,AFR,Africa,YEAR,2021,,,,,,,,,3.18,3.17802,,,,2024-12-10T14:55:59Z,2021,2021-01-01,2021-12-31
8989718,GHED_EXTCHE_SHA2011,COUNTRY,NZL,WPR,Western Pacific,YEAR,2000,,,,,,,,,,,,,,2024-12-10T14:55:59Z,2000,2000-01-01,2000-12-31
8992959,GHED_EXTCHE_SHA2011,COUNTRY,STP,AFR,Africa,YEAR,2022,,,,,,,,,30.9,30.90141,,,,2024-12-10T14:55:59Z,2022,2022-01-01,2022-12-31
8993954,GHED_EXTCHE_SHA2011,COUNTRY,AND,EUR,Europe,YEAR,2003,,,,,,,,,,,,,,2024-12-10T14:55:59Z,2003,2003-01-01,2003-12-31
8995209,GHED_EXTCHE_SHA2011,COUNTRY,GNQ,AFR,Africa,YEAR,2018,,,,,,,,,2.56,2.56105,,,,2024-12-10T14:55:59Z,2018,2018-01-01,2018-12-31
8995753,GHED_EXTCHE_SHA2011,COUNTRY,SWE,EUR,Europe,YEAR,2018,,,,,,,,,,,,,,2024-12-10T14:55:59Z,2018,2018-01-01,2018-12-31
8996073,GHED_EXTCHE_SHA2011,COUNTRY,MYS,WPR,Western Pacific,YEAR,2022,,,,,,,,,0,0.00429,,,,2024-12-10T14:55:59Z,2022,2022-01-01,2022-12-31
